id,obiskali,zelijo
2815,128,238
4902,77,242
37351,32,239
36784,103,240
35322,78,238
34858,80,242
34590,45,237
34044,74,240
33896,57,239
33418,50,240
33643,123,238
30961,46,242
30833,57,237
27565,179,237
27253,181,237
25163,32,238
24641,62,239
21235,864,237
23346,371,238
22939,132,238
21087,47,238
20354,58,238
17396,91,239
17013,814,238
16073,41,237
15731,15,239
14300,83,238
14000,544,237
13003,9,237
9714,164,238
9488,947,237
3102,46,237
6675,22,238
5317,20,238
8668,372,239
8464,642,237
3304,16,238
3648,84,241
2296,33,237
2916,73,237
2729,147,237
2395,35,241
2260,285,237
37762,14,239
36933,133,241
36702,28,238
35294,222,237
34961,71,236
34401,61,235
34435,101,236
33387,42,237
30744,71,237
30644,1341,239
29770,65,237
29534,227,238
29277,66,241
28457,363,238
27436,129,238
26665,26,236
25597,58,241
21736,83,240
21625,44,238
21222,239,238
21456,222,239
21458,103,236
19494,43,236
19664,32,237
19092,151,237
18216,215,236
16698,48,236
13749,179,238
11856,27,237
11757,96,236
9489,352,237
11588,95,242
7115,5,237
5473,19,237
3613,72,238
3034,27,237
3014,67,238
2935,9,236
5099,129,236
1649,15,237
39727,37,238
35903,246,238
35126,135,236
34978,102,236
34475,70,235
34476,67,237
30304,39,238
29736,18,236
27171,39,237
27052,285,241
27049,770,238
26445,59,236
26341,51,235
26127,57,236
25763,174,236
25495,36,236
24312,128,237
20938,34,235
21004,362,238
20513,172,235
18657,7,236
17970,129,236
16734,229,235
16875,38,236
15477,94,236
14479,26,236
13802,261,235
12368,53,235
12108,112,237
11726,229,239
10803,246,236
8682,37,239
8451,79,236
6255,52,236
9079,43,234
4383,59,235
4052,618,236
3852,128,235
3684,60,237
2979,122,235
2896,242,238
5088,87,235
4889,227,235
2216,47,236
1793,69,236
1652,277,237
1395,233,238
35258,181,239
34940,81,236
34116,103,236
33793,68,236
32342,38,236
31753,57,236
29936,89,238
29899,44,236
28166,54,237
26586,149,235
27119,286,236
24948,109,235
23072,57,234
23866,43,235
22872,25,234
22640,29,236
19334,326,235
13988,127,235
16630,71,235
17072,198,237
15421,76,235
14935,237,234
10609,162,236
10781,11,234
8864,31,234
6847,124,238
3401,94,234
6528,35,235
10088,185,236
7168,27,234
3453,62,234
2469,108,235
1869,67,238
37602,115,236
36746,257,235
36060,44,235
35058,70,236
34631,101,236
34132,56,238
33996,95,234
33456,58,234
32675,152,234
28644,86,236
31447,76,235
26871,93,234
26052,124,234
24454,114,235
24317,68,233
24337,34,235
23862,29,235
22084,20,234
22014,205,235
19709,708,233
17608,8,234
17455,42,235
17281,100,235
14025,25,234
16429,36,234
16141,201,233
15078,245,233
12470,70,237
7878,315,235
10109,99,234
7350,570,235
4213,51,233
3954,167,236
3851,296,233
1535,945,234
1283,417,235
442,132,235
36529,68,235
32837,88,235
32259,39,233
31482,31,234
29538,39,233
27183,49,233
23255,83,235
24951,137,236
24568,89,234
19852,76,234
24047,51,233
23071,50,233
